Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	age	gender	accuracy	country
4	3	4	2	4	4	5	3	1	4	4	1	15	2	85	US
4	2	3	1	4	4	4	3	4	2	4	3	46	1	80	GB
4	3	2	2	4	4	4	4	2	2	2	2	33	1	90	SE
5	4	2	1	3	5	5	5	2	1	3	1	29	1	85	US
4	4	3	3	4	3	5	4	2	3	2	2	24	1	75	CA
2	1	5	2	5	1	2	2	4	4	1	4	18	1	95	GB
1	1	5	5	5	2	1	1	5	4	5	5	25	1	90	RU
4	4	2	1	4	4	5	4	2	2	2	4	45	2	90	DE
4	3	4	4	4	4	2	3	4	1	1	3	19	2	80	MY
1	3	4	2	4	4	4	3	4	4	4	1	14	2	88	PH
2	1	4	5	5	2	2	4	4	4	5	3	15	3	98	US
4	4	4	2	5	1	4	4	3	5	1	2	24	1	80	GB
5	4	2	1	1	5	5	5	1	1	2	2	19	2	99	US
4	4	4	5	3	2	2	2	4	4	5	5	31	1	100	GB
4	4	1	1	1	4	4	3	4	4	3	3	16	2	100	GB
4	4	2	1	4	5	4	3	4	1	4	3	33	1	90	US
1	1	4	4	5	2	2	4	4	4	4	4	21	1	90	US
3	4	1	1	2	5	5	4	1	2	2	1	16	1	98	DE
4	2	4	4	5	4	4	3	4	2	4	4	26	1	90	US
1	2	3	5	4	3	2	5	1	3	1	3	16	1	72	US
5	0	1	1	4	4	4	4	1	1	1	4	68	2	80	US
5	5	1	2	2	4	5	4	1	1	1	3	17	1	85	US
4	4	4	2	3	4	4	4	4	2	2	2	26	1	100	US
4	4	1	1	2	5	5	4	1	1	1	1	25	2	75	IN
5	4	4	2	1	5	5	5	1	2	2	2	18	2	90	US
4	4	3	2	3	4	5	3	1	2	2	3	30	2	50	US
4	5	2	1	4	5	4	3	2	1	1	3	17	2	60	US
5	5	2	2	2	4	4	4	1	1	1	2	48	1	90	US
5	4	2	3	2	2	4	3	2	2	2	2	22	2	100	CA
2	1	2	4	4	4	1	2	3	4	3	4	20	2	80	GB
3	1	3	3	3	4	4	3	2	4	3	3	40	1	90	US
4	2	4	2	5	3	5	4	4	2	4	2	29	1	85	DE
4	3	2	3	3	5	3	3	2	2	2	2	15	1	80	KR
3	3	3	2	2	4	4	5	2	2	3	3	25	2	80	VN
4	2	5	4	2	5	5	3	3	3	2	1	21	2	70	GB
5	5	2	2	4	3	4	3	1	2	2	2	14	2	87	US
4	1	5	5	5	5	5	1	5	5	5	5	20	1	100	RO
4	4	2	3	2	5	5	4	4	2	3	2	18	1	95	US
4	4	2	4	5	5	4	4	4	2	4	4	18	2	90	PH
5	5	1	1	5	1	5	1	1	1	1	1	20	1	100	MX
2	2	4	4	5	5	4	1	4	4	4	4	31	2	90	US
5	1	4	4	5	2	2	1	4	4	4	4	24	2	79	EU
5	4	1	2	4	4	5	4	2	2	1	4	58	1	90	US
4	3	1	1	2	5	5	4	1	1	2	2	26	1	90	DE
5	5	1	1	3	5	5	3	1	1	1	5	17	2	100	CA
4	3	2	4	5	4	5	4	4	2	3	3	18	2	99	US
3	4	2	4	5	2	4	4	4	2	2	2	28	1	60	US
2	2	4	4	4	4	4	3	2	2	2	2	45	2	90	CA
4	4	0	2	3	4	4	3	1	2	2	2	22	2	97	BE
2	4	5	4	4	1	4	4	4	4	5	3	16	2	71	US
5	4	2	2	2	5	5	3	2	2	2	3	18	2	100	US
5	5	1	2	4	5	5	5	2	2	2	3	23	1	90	AU
5	5	1	1	3	5	5	2	1	2	1	2	14	2	98	US
2	3	4	1	4	4	5	4	1	2	2	3	20	1	95	US
4	4	1	2	3	2	2	2	0	3	2	3	19	2	100	US
4	4	2	2	4	4	2	4	3	2	2	3	55	2	85	AU
4	4	2	2	2	4	5	4	1	2	2	2	23	1	90	US
4	3	1	1	2	5	4	3	1	1	1	2	31	2	95	CA
4	1	4	5	5	2	2	5	5	4	4	1	25	2	90	US
5	4	4	4	5	3	4	0	4	4	2	4	14	1	79	US
2	1	5	4	4	4	4	4	2	3	4	3	18	2	90	US
4	2	3	4	5	4	4	3	2	2	2	3	30	2	60	MY
4	3	1	2	5	4	4	4	2	1	1	3	47	1	50	US
5	4	4	4	5	4	4	5	2	2	2	4	27	1	100	US
5	3	4	4	4	2	4	2	1	2	3	3	28	1	80	IN
5	1	1	1	5	5	5	4	5	1	1	4	52	1	90	NZ
4	2	4	4	5	2	4	4	2	2	4	4	36	2	80	US
5	5	2	3	2	5	5	1	5	1	1	2	43	2	98	GB
2	1	4	4	4	2	5	5	4	4	4	5	56	1	60	US
5	5	1	1	1	5	5	5	2	2	1	1	33	1	100	US
4	3	4	3	5	4	4	4	2	1	3	3	20	2	75	US
4	3	5	4	5	4	4	2	5	4	4	5	16	2	95	SG
4	3	2	2	4	4	5	3	2	2	1	3	15	1	80	US
4	5	2	2	2	5	5	5	2	2	2	3	18	1	95	US
4	4	4	5	4	4	3	1	4	4	5	3	14	2	99	SA
4	4	2	5	5	4	4	2	4	2	2	3	16	2	85	GB
4	4	2	2	2	4	4	3	1	2	1	2	17	1	85	US
5	4	2	1	3	4	4	4	1	3	4	4	17	2	7	CA
4	4	3	2	4	4	2	2	4	2	2	4	43	2	70	GB
5	5	1	1	2	5	5	4	1	1	2	3	22	2	90	US
4	4	1	1	5	1	5	5	1	1	1	5	39	2	96	JM
4	2	4	4	4	2	4	5	4	4	4	4	24	2	94	US
1	1	5	4	5	2	2	3	4	4	4	2	21	1	1	US
4	4	4	5	3	3	5	3	4	4	3	4	16	1	50	US
4	3	1	3	4	4	4	3	1	1	1	2	19	2	70	US
5	5	1	1	1	5	5	5	1	1	1	5	27	2	100	US
4	5	1	3	4	4	5	4	3	2	1	3	18	1	90	US
5	4	2	2	2	4	4	2	1	2	2	4	16	2	90	US
5	5	1	1	1	4	4	5	2	2	2	1	26	2	85	US
4	4	4	4	5	5	5	3	2	2	2	3	18	2	80	US
3	4	2	1	2	3	5	3	1	2	2	3	18	2	85	US
4	1	3	3	1	3	2	3	2	2	4	3	15	2	95	PH
1	1	5	5	5	1	2	1	5	5	5	5	41	2	90	AU
5	5	5	5	2	4	5	1	4	5	5	5	32	1	100	IN
5	4	4	4	5	4	4	4	4	4	2	3	22	1	80	AU
4	2	2	3	4	2	4	4	4	4	4	4	24	1	80	NO
2	1	5	5	5	5	2	4	5	4	4	3	16	1	90	US
4	2	5	3	4	3	2	2	3	4	3	4	38	2	98	US
4	3	2	4	5	5	4	2	4	1	3	3	15	2	70	BD
5	5	2	1	3	5	5	5	1	1	2	4	18	2	99	US
4	1	2	4	5	2	4	4	1	2	2	2	27	2	80	HR
4	4	4	4	4	4	4	4	4	4	4	4	22	1	75	SE
4	4	1	2	2	4	4	5	3	4	4	2	20	2	90	IL
3	5	1	1	2	5	5	5	1	2	1	1	24	2	100	BE
4	4	1	1	4	5	5	2	1	1	2	1	57	1	99	NZ
4	1	4	3	3	4	2	2	3	3	1	4	14	1	88	SE
3	3	4	4	3	4	4	3	2	2	4	3	53	2	75	CA
4	5	1	2	1	5	5	5	1	1	2	2	13	2	100	CA
4	5	3	2	3	4	5	5	4	2	2	1	26	2	50	US
3	3	4	4	4	5	4	3	2	2	2	3	18	2	50	AU
3	2	4	3	4	4	4	3	4	4	4	3	25	1	75	US
5	5	2	2	4	4	4	2	2	2	2	2	27	2	98	US
5	5	2	2	2	4	4	2	1	1	1	2	17	1	80	US
5	5	2	1	4	5	5	5	2	1	2	4	17	2	55	IN
4	2	4	4	5	4	3	4	3	2	4	3	15	1	75	PH
4	5	2	1	4	1	4	2	3	3	2	4	16	1	60	TR
4	4	2	2	5	4	4	4	2	2	2	3	18	2	95	PH
5	5	2	2	3	4	5	5	1	2	3	2	20	1	100	BE
3	3	2	4	4	4	3	4	4	2	4	3	22	2	80	PH
5	4	2	2	5	5	5	4	2	2	2	4	23	2	25	AU
5	5	5	5	5	1	5	1	2	5	5	5	19	1	60	PH
5	4	2	2	2	4	4	2	1	2	1	3	32	1	100	US
4	3	1	1	4	3	2	3	1	1	1	3	50	2	90	US
2	4	2	1	4	2	4	4	1	4	2	4	15	1	85	ID
3	4	2	2	3	5	2	5	1	2	3	4	28	2	50	US
4	1	4	5	4	2	1	2	4	5	4	5	42	2	100	US
4	2	4	4	3	2	4	4	3	4	4	4	16	2	98	CA
4	5	4	4	5	5	4	3	4	5	5	3	24	2	99	AF
4	1	4	2	4	1	4	2	2	4	3	4	41	2	85	GB
4	1	3	2	4	3	5	4	2	4	2	2	18	2	90	US
4	2	4	4	4	2	2	3	4	4	5	3	17	1	80	GB
2	1	5	5	5	1	4	2	4	5	4	5	39	2	85	IE
4	3	2	2	4	4	4	4	4	4	2	2	18	2	85	US
2	2	4	4	4	5	4	4	4	1	5	2	53	2	60	US
5	5	2	1	2	5	1	2	4	1	2	1	36	3	60	US
5	5	2	2	3	5	5	4	2	1	2	1	26	1	90	TR
4	5	2	1	1	5	5	3	1	1	1	1	24	1	90	US
4	4	2	1	3	3	5	4	2	2	2	2	25	2	80	US
4	4	2	2	3	4	2	2	4	3	4	3	34	2	75	CA
4	2	4	4	4	4	3	4	4	5	2	3	20	2	90	US
4	5	2	2	4	2	5	5	4	2	4	4	51	1	75	US
5	5	1	2	3	5	5	5	2	2	1	2	20	1	90	CA
4	4	4	2	4	3	4	4	2	2	2	2	23	2	9	PH
4	3	2	4	4	2	4	3	2	4	2	5	37	3	80	FR
5	5	1	2	2	4	5	5	1	2	2	1	13	1	100	US
5	3	2	2	4	4	5	4	1	1	2	2	21	1	90	US
4	2	2	2	4	4	4	3	2	2	2	2	16	1	70	US
2	1	3	5	4	1	5	1	5	4	2	5	28	1	80	CA
5	4	2	2	3	4	4	3	1	3	2	3	18	2	89	US
4	1	2	2	4	4	4	3	4	4	4	3	35	2	90	US
4	4	4	2	4	2	5	4	2	2	4	3	23	2	100	CA
4	5	1	2	1	5	5	5	3	1	1	2	23	1	90	HR
5	4	3	2	4	4	5	4	1	2	3	4	14	2	90	CA
5	4	1	2	5	5	5	4	2	2	2	2	40	1	99	US
4	5	2	1	4	4	5	3	2	3	1	3	18	2	96	US
4	3	1	2	3	4	2	4	2	3	4	3	16	2	90	US
4	4	1	2	1	1	3	5	1	1	1	2	54	1	90	GB
5	5	2	1	3	2	4	4	1	4	2	1	19	1	80	US
4	2	2	3	2	4	4	3	2	3	2	2	37	1	80	US
4	1	1	3	4	5	5	5	3	2	2	4	19	2	98	AU
5	5	2	1	4	5	5	5	2	2	5	4	59	1	100	US
4	4	4	5	5	4	2	3	4	2	4	3	18	2	65	US
1	0	5	0	3	4	2	3	4	5	5	3	29	2	100	US
5	4	1	1	4	4	5	4	1	2	1	3	40	1	100	US
4	3	2	2	5	4	4	5	2	2	2	4	23	1	100	GR
5	4	4	1	5	4	4	4	2	1	2	2	23	1	88	US
5	4	2	1	5	5	4	2	4	2	2	3	23	1	85	US
5	2	2	2	4	4	5	5	2	1	1	2	17	2	65	US
1	1	3	4	4	2	4	1	1	4	4	4	60	1	75	US
5	4	1	1	4	2	4	5	2	1	1	1	22	1	100	US
4	4	4	2	5	2	4	4	1	1	2	3	17	1	85	US
5	5	2	4	4	5	5	5	4	1	2	0	45	2	90	US
4	3	2	1	4	4	4	3	3	2	2	3	14	2	75	BG
4	2	5	2	1	5	5	5	1	1	4	2	29	2	75	CA
4	4	1	1	3	5	5	4	2	1	2	2	19	2	98	US
5	3	2	1	2	5	5	2	1	2	2	3	17	1	95	PH
3	3	5	4	5	4	4	5	5	2	3	5	25	1	80	A2
4	4	1	2	3	5	5	4	2	1	2	2	21	1	88	AU
5	4	1	4	4	5	4	5	1	3	2	1	14	1	80	IL
4	4	2	3	5	4	5	3	1	1	1	4	14	1	75	LT
4	2	4	4	5	3	4	3	4	3	4	4	22	2	70	SG
2	4	2	4	4	1	4	3	4	2	1	3	17	1	22	US
5	5	1	1	1	5	5	5	1	1	1	1	26	2	100	US
4	4	4	4	5	5	5	5	1	2	1	2	15	2	85	GB
5	5	1	2	2	5	4	4	4	2	1	3	31	1	80	SE
2	1	5	5	5	2	2	2	4	4	5	5	41	2	95	US
4	2	3	4	1	5	5	5	1	2	4	3	14	1	89	US
5	5	1	1	2	5	5	3	4	1	2	3	25	2	90	US
4	4	1	2	2	4	5	3	3	2	2	2	58	1	77	US
4	4	1	1	2	4	4	4	1	1	1	4	26	2	85	US
2	4	5	5	3	2	2	2	4	4	4	4	21	2	90	DE
4	5	2	2	4	5	5	5	2	1	2	2	18	1	100	US
4	3	5	4	4	3	3	3	3	3	2	4	17	1	70	US
4	3	1	4	3	4	5	3	2	2	3	2	17	2	100	US
5	4	2	2	3	4	5	4	2	3	2	3	18	2	80	GB
4	1	1	1	4	5	4	4	1	2	4	2	54	2	95	US
4	4	1	1	2	4	4	2	1	2	2	2	51	1	85	US
4	4	2	4	5	2	3	3	4	4	4	5	16	2	100	PT
1	1	0	2	2	2	4	3	5	5	5	3	20	1	90	GB
2	1	4	4	5	2	2	2	4	4	4	5	22	1	90	US
4	2	2	1	4	5	2	3	5	2	2	2	18	1	84	US
5	5	1	1	2	4	4	4	1	1	1	2	53	2	90	CA
5	5	2	2	4	3	4	2	5	2	4	4	21	2	100	US
3	4	1	4	1	2	5	5	2	1	5	5	16	2	65	CA
4	4	1	1	2	5	4	4	1	5	1	2	35	1	100	US
4	4	4	4	5	2	4	4	4	2	3	2	35	2	90	CH
4	4	2	4	4	2	2	2	4	1	2	2	37	2	100	US
5	4	2	4	4	5	4	4	4	2	2	4	35	1	85	AU
3	1	4	4	4	3	4	2	4	4	4	4	19	2	70	IN
1	1	4	1	4	4	5	4	2	2	2	2	17	1	100	BD
2	2	4	4	4	4	5	4	5	3	4	4	20	1	75	SG
4	5	2	1	4	5	5	5	2	1	1	4	17	1	90	US
4	4	1	4	2	4	4	3	2	2	2	2	58	2	80	US
4	2	4	4	4	4	4	2	4	4	4	4	59	1	70	CA
4	4	2	2	1	5	5	4	1	2	2	2	45	2	90	CA
4	4	2	2	4	4	2	4	4	2	4	4	50	2	99	IN
5	4	2	3	4	3	4	4	4	4	3	4	15	1	100	GB
3	4	4	3	2	4	3	3	4	3	2	2	23	2	50	IN
2	2	2	3	2	2	4	3	2	4	3	2	16	1	90	US
5	5	3	2	1	5	4	3	4	4	2	2	31	1	100	ZA
2	2	4	5	5	4	5	4	4	3	4	3	20	1	90	US
4	3	3	3	1	3	2	3	5	4	2	3	19	1	70	SE
5	5	1	1	2	5	5	4	1	1	2	1	24	2	100	US
5	5	1	1	2	4	5	4	3	2	1	1	18	0	95	DK
4	3	4	4	4	3	3	2	3	2	3	3	24	1	50	MY
4	3	5	2	4	1	5	3	4	4	5	4	14	2	50	US
4	5	2	1	5	4	5	4	2	2	2	4	26	1	95	US
5	5	4	2	1	5	4	5	1	1	1	1	28	2	100	US
4	4	2	1	2	5	4	4	2	1	2	4	25	2	75	US
1	1	5	5	4	2	4	1	4	4	4	4	30	1	100	GB
4	3	2	4	3	4	4	3	1	2	4	3	18	2	89	PH
4	2	1	2	2	2	4	4	4	2	2	1	40	1	95	GB
5	3	3	4	4	4	5	5	1	2	4	2	17	2	90	PH
2	3	4	4	5	1	2	4	1	4	4	4	31	1	70	SE
3	4	4	4	3	2	3	4	4	3	4	3	16	0	55	PH
1	1	5	4	5	2	1	2	5	5	5	5	68	0	100	US
3	4	2	2	4	4	4	4	1	2	2	2	15	2	90	US
2	1	4	2	4	4	5	4	2	2	4	4	30	1	50	US
4	4	2	1	4	5	5	4	1	1	2	3	20	1	100	RU
2	2	2	4	4	2	3	2	4	3	4	3	49	2	95	GB
5	4	1	1	1	5	4	2	2	1	1	1	47	2	100	US
4	4	2	4	4	5	5	4	3	4	2	3	26	1	86	US
1	1	4	5	5	2	4	5	5	5	5	5	18	2	95	PL
4	4	2	3	5	5	4	5	3	2	3	4	18	2	20	IN
5	4	2	4	4	3	5	5	1	1	2	3	15	2	92	GB
4	2	1	2	2	5	5	4	1	1	2	1	24	1	90	NG
5	4	1	1	2	4	5	3	4	2	2	4	70	1	100	US
2	1	3	4	5	4	4	3	3	2	4	4	20	2	90	US
4	4	4	4	4	4	5	5	2	2	4	5	16	2	90	US
5	5	1	1	2	5	4	5	1	1	2	2	40	2	90	GB
3	3	4	4	4	3	5	4	3	4	3	2	25	2	50	US
4	4	1	1	1	4	4	4	1	1	1	3	56	1	100	CA
4	3	2	4	4	4	5	4	1	1	1	3	52	2	60	US
4	4	4	4	1	5	4	1	2	1	2	2	34	2	75	AU
4	5	1	4	4	2	2	4	5	4	4	4	27	2	80	US
5	5	1	1	4	5	2	2	1	1	1	1	20	0	100	US
5	5	1	4	3	5	5	5	1	1	1	2	25	1	100	CA
4	2	4	2	2	4	5	4	2	2	2	2	20	1	75	CA
1	4	3	2	2	4	5	5	2	3	3	1	24	1	95	US
2	1	5	5	5	4	3	2	5	5	5	5	57	2	90	US
5	5	4	2	4	5	5	4	1	2	2	2	18	2	100	NZ
5	1	5	4	5	5	5	5	1	5	1	5	17	2	99	PH
5	4	5	3	4	5	4	3	1	3	3	4	17	2	99	PH
4	3	2	4	4	5	3	4	4	3	4	2	16	2	99	PH
5	2	3	5	5	5	5	5	1	2	3	3	18	2	99	PH
4	4	4	3	4	3	4	4	2	4	4	4	22	2	50	PH
1	1	5	5	1	2	4	1	4	4	3	3	33	2	100	NA
5	5	1	1	2	5	5	5	1	1	1	1	46	1	85	BE
4	4	3	3	4	5	4	3	2	2	5	4	21	1	70	PH
4	5	1	2	2	3	4	4	2	2	2	2	21	2	85	FR
2	4	3	5	5	5	2	2	4	2	5	3	19	2	70	PH
4	5	1	1	4	5	5	5	1	1	1	2	61	1	90	CA
4	5	1	4	4	4	5	5	2	2	2	2	64	2	99	US
4	5	2	2	2	5	4	3	2	2	2	3	18	2	80	US
4	4	1	4	4	4	5	5	2	4	4	3	23	1	70	NO
2	2	4	4	1	2	4	4	4	3	4	4	51	2	75	US
5	5	4	4	5	2	5	4	5	5	5	2	18	2	50	IN
4	4	2	4	5	4	4	4	2	1	2	2	19	2	100	US
4	4	2	4	5	4	4	4	2	1	2	2	19	2	100	US
4	4	1	4	5	4	4	4	2	1	2	2	19	2	100	US
4	2	3	2	1	4	5	5	1	1	1	2	18	2	90	US
5	5	1	1	3	3	4	5	2	2	2	1	29	2	70	GB
5	5	2	1	5	5	5	3	1	1	1	1	32	1	100	US
3	5	1	2	4	5	5	3	2	1	2	2	21	1	80	CA
5	5	1	1	5	5	5	5	1	1	1	5	19	2	100	US
5	1	2	2	4	2	1	4	5	5	5	2	38	1	100	US
4	1	4	3	5	2	3	3	4	2	4	5	17	2	100	US
5	5	2	2	2	5	4	5	3	2	2	2	48	1	100	US
2	1	1	2	2	2	1	4	2	3	2	2	17	1	98	PH
4	2	1	1	3	4	5	3	1	2	1	4	51	2	99	US
5	2	4	5	5	5	4	4	2	2	4	3	22	2	60	US
3	4	4	5	3	5	5	4	3	3	4	4	16	2	100	PH
2	1	5	5	4	2	3	2	5	4	4	5	29	1	100	US
5	1	5	5	5	5	1	1	5	1	5	1	36	1	100	IN
4	5	2	2	3	4	5	4	2	2	2	2	27	1	75	IN
3	3	2	2	1	5	4	4	1	2	1	2	20	1	60	US
1	2	2	1	2	4	5	4	4	2	2	2	32	3	80	US
4	5	1	1	4	4	5	5	1	3	1	3	45	2	90	GB
3	4	2	2	4	4	5	4	1	2	4	2	15	1	75	US
5	4	4	1	4	1	1	4	5	4	2	3	30	2	98	PT
5	3	4	4	5	3	2	3	4	2	3	2	28	2	99	IN
4	4	3	4	5	2	4	4	1	3	2	3	17	2	85	US
1	1	5	5	5	1	2	3	4	4	4	3	15	2	88	US
5	3	2	1	2	3	5	4	3	2	2	4	17	1	95	GB
4	1	4	4	5	2	2	2	4	4	5	5	21	1	87	RU
5	5	0	2	4	4	5	4	2	2	2	2	37	2	90	US
2	4	5	5	5	4	1	1	5	1	2	2	16	2	80	GB
1	1	5	5	5	1	3	3	2	2	3	3	19	2	89	US
4	3	1	1	2	5	2	5	4	2	1	1	56	1	90	US
4	4	1	5	2	1	5	2	1	3	4	1	15	2	75	US
4	5	2	1	3	4	5	4	2	2	1	3	18	1	80	US
4	3	5	5	4	2	4	4	2	3	4	4	17	2	70	PH
4	3	2	1	2	4	5	3	2	2	4	1	23	0	70	US
5	5	4	4	4	5	4	4	2	1	5	5	17	2	100	PH
1	1	5	4	2	5	5	2	5	5	5	2	21	1	75	US
1	1	5	5	5	1	1	1	5	5	5	3	18	1	100	US
4	3	3	4	5	4	3	4	2	2	3	3	16	2	90	PH
4	3	4	3	4	4	4	4	1	4	4	4	24	1	50	PH
2	3	5	5	2	5	4	1	2	1	3	2	18	2	98	PH
5	5	3	4	4	4	4	4	5	4	4	5	17	2	100	PH
4	1	4	5	1	3	4	2	2	4	5	3	21	2	80	US
3	4	5	3	5	5	1	5	5	3	3	3	19	2	50	PH
4	3	2	5	5	1	5	5	1	1	3	5	18	2	80	PH
4	2	2	4	5	5	2	5	4	5	2	4	19	2	75	PH
5	3	4	4	5	5	4	4	2	2	4	4	21	2	100	IN
4	3	2	2	2	5	4	4	2	2	2	2	40	2	80	CA
4	4	4	4	4	4	4	4	2	3	3	4	16	2	70	PH
4	3	2	2	1	4	4	3	4	2	1	2	21	1	85	IT
4	3	2	2	4	2	4	4	2	3	2	2	41	2	90	US
1	1	5	5	5	1	2	2	4	1	5	3	17	2	70	HK
5	4	2	1	2	4	5	4	2	1	1	2	43	1	90	FR
5	3	4	4	4	5	5	4	4	4	4	4	47	2	100	US
4	5	1	1	2	5	5	4	1	1	2	2	16	2	100	GB
4	4	2	2	4	2	4	5	2	4	2	4	17	1	85	US
4	4	4	2	5	4	1	4	5	1	4	3	21	1	90	US
4	3	4	5	5	4	2	4	2	4	2	3	35	1	33	DK
4	4	3	2	4	4	1	5	5	1	5	2	33	1	99	CA
4	2	1	2	2	4	4	4	2	1	1	5	21	1	70	NO
4	4	1	1	2	5	5	5	1	1	1	1	39	2	100	US
5	4	2	1	2	5	5	4	1	2	1	3	41	1	90	IE
4	5	2	2	2	5	5	4	1	1	2	2	20	1	92	FI
4	2	4	4	5	4	2	4	4	3	4	5	25	2	95	CA
4	4	4	4	2	5	4	2	2	3	2	4	15	1	79	US
2	4	5	2	4	2	2	1	2	4	4	2	39	2	90	US
5	5	1	1	2	4	3	5	2	2	1	2	18	1	90	US
4	2	4	5	4	2	4	4	5	5	5	5	66	2	60	US
5	4	3	4	4	3	4	4	3	3	3	4	16	1	50	US
4	4	2	2	4	4	4	3	4	4	3	2	29	1	80	US
4	4	5	5	5	2	2	2	5	5	5	4	15	2	50	US
2	1	4	4	4	4	4	3	2	4	4	3	43	2	100	US
5	4	1	3	4	3	5	5	2	4	2	2	19	1	90	GB
1	1	4	5	5	2	4	4	4	5	5	4	18	1	95	US
4	4	1	1	4	4	5	5	1	1	2	2	39	2	100	US
5	5	1	1	4	4	5	5	1	1	1	1	16	1	80	US
4	2	4	4	4	2	5	4	4	4	4	3	16	2	98	US
4	4	3	3	3	3	2	4	4	4	3	3	17	2	80	US
4	2	3	4	5	3	2	2	5	5	5	4	18	1	79	US
1	2	3	4	4	5	5	3	2	2	3	4	18	2	90	US
4	4	4	3	4	4	3	4	4	4	4	4	17	2	99	PH
4	4	2	1	3	4	4	5	2	1	1	2	37	1	98	US
4	5	1	4	5	5	5	2	1	2	1	2	20	2	75	US
1	1	4	4	4	2	2	2	4	4	4	5	75	2	50	US
4	4	2	3	4	3	4	4	2	2	2	3	18	2	80	BR
2	3	5	5	5	2	4	3	3	4	4	4	18	1	50	GB
5	4	2	4	2	5	4	4	5	4	2	4	37	2	90	US
1	3	4	4	5	2	4	2	4	4	4	4	42	2	80	US
4	2	4	4	4	2	5	3	2	4	2	3	21	1	50	CA
3	4	3	2	3	3	2	3	4	3	2	2	17	2	90	PH
4	4	4	4	4	4	4	3	1	1	4	4	20	1	60	PH
5	5	3	3	1	5	4	4	5	5	4	3	14	2	90	US
2	2	4	4	4	2	4	2	2	4	5	3	34	1	76	US
5	4	4	4	5	5	4	4	3	1	2	2	22	2	90	MY
3	1	5	5	5	4	2	1	5	5	5	4	35	1	90	PL
4	5	5	4	5	4	2	5	4	5	5	4	19	2	75	PH
5	4	2	1	5	4	5	4	3	4	2	3	28	2	90	CH
4	4	3	4	4	3	4	4	3	4	4	4	26	2	70	IE
1	1	5	5	5	2	2	1	4	5	5	5	30	2	95	US
4	4	2	2	4	2	2	2	2	2	2	2	43	2	100	US
1	1	5	5	5	1	1	1	5	5	5	5	16	2	95	GB
4	3	1	2	3	3	5	4	1	2	1	4	19	2	100	US
4	2	4	2	4	3	4	4	1	1	2	3	43	2	100	US
4	2	4	4	4	5	4	2	2	2	4	2	61	1	75	US
5	4	1	1	3	5	5	5	1	1	2	2	34	2	100	CA
2	4	4	4	5	4	5	4	5	4	5	5	18	2	90	US
4	2	4	2	2	4	3	4	3	2	3	2	39	2	90	GB
2	1	5	5	5	2	3	3	4	5	4	1	17	1	65	US
2	1	5	5	5	5	2	2	5	5	5	5	37	2	100	US
2	5	5	5	5	1	2	5	5	5	5	1	30	0	75	PK
4	4	3	3	4	4	4	5	4	3	2	2	45	2	80	NZ
5	5	4	4	4	4	5	4	3	2	4	4	18	2	80	US
4	3	4	2	2	5	5	4	2	4	4	4	58	2	90	US
4	3	4	2	2	4	4	5	2	3	2	4	15	2	90	AU
0	5	2	3	2	5	5	5	2	1	1	1	43	2	75	US
5	4	5	2	4	5	5	5	1	2	5	5	18	2	70	PH
5	1	1	2	2	4	5	5	5	2	1	2	34	1	99	GR
3	1	1	1	5	4	5	2	2	2	2	4	22	2	95	US
5	5	2	1	2	5	4	4	1	1	2	1	34	2	100	US
5	4	1	3	4	3	5	3	1	2	2	2	38	2	80	US
4	4	4	2	2	5	4	2	2	2	4	4	30	2	70	CA
5	4	3	4	5	5	5	0	4	2	2	5	17	2	100	PH
3	4	4	4	4	2	4	2	4	2	4	2	22	2	100	PH
5	5	1	1	1	5	5	5	1	1	1	1	18	1	95	US
4	3	4	4	5	5	3	4	2	3	4	5	17	2	90	PH
5	1	4	5	5	5	5	5	5	1	1	5	33	2	60	MY
4	4	4	5	4	2	3	4	4	4	2	2	27	1	50	BE
4	5	2	1	5	3	5	4	2	1	1	3	17	1	95	IN
1	1	5	5	5	4	5	2	4	4	4	5	22	2	99	IE
4	2	2	4	4	2	2	2	4	2	4	4	28	2	60	IN
4	4	4	0	3	3	3	0	2	3	3	3	21	1	85	PH
5	3	1	1	2	5	5	5	1	1	1	2	23	1	95	TR
5	2	1	1	1	1	1	1	2	1	2	1	18	2	100	PH
4	4	1	2	4	5	4	4	1	1	2	3	18	2	90	PH
3	4	4	2	2	5	5	4	1	2	3	2	54	2	85	US
4	3	4	2	4	4	3	3	4	2	4	3	15	1	50	US
5	5	2	2	5	5	5	3	1	2	2	4	13	2	95	US
4	3	2	4	4	3	5	4	4	4	4	3	14	1	98	US
4	2	2	3	4	2	4	4	2	3	3	2	23	1	75	IN
5	5	2	2	2	5	3	4	2	1	2	2	21	2	95	US
5	5	4	2	4	4	3	4	3	2	2	4	22	2	90	US
2	1	5	5	4	3	2	2	4	5	4	4	16	2	95	US
4	3	4	2	2	2	1	2	5	5	3	1	17	2	90	RS
1	1	3	4	5	1	5	3	4	1	4	3	16	2	50	US
4	5	2	2	2	5	5	5	2	1	1	4	24	1	90	PH
4	4	2	2	2	4	5	5	3	2	2	2	60	1	75	US
5	3	2	4	5	5	4	4	2	4	2	4	24	2	95	US
4	3	5	2	4	1	5	3	1	2	3	5	19	2	100	US
5	5	1	1	1	5	5	3	2	1	1	1	56	2	100	US
5	3	1	2	4	5	5	3	1	1	2	4	15	2	92	US
